Galactosyl-glucosyl-inner core oligosaccharide lipid A	CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(C(OC(C1OP(=O)([O-])[O-])COC2(CC(C(C(O2)C(CO)O)OC3C(C(C(C(O3)C(CO)O)OP(=O)([O-])[O-])OC4C(C(C(C(O4)C(COC5C(C(C(C(O5)C(CO)O)O)O)O)O)OP(=O)([O-])[O-])OC6C(C(C(C(O6)COC7C(C(C(C(O7)CO)O)O)O)O)O)O)O)O)OC8(CC(C(C(O8)C(CO)O)O)OC9(CC(C(C(O9)C(CO)O)OC1C(C(C(C(O1)C)O)O)O)O)C(=O)[O-])C(=O)[O-])C(=O)[O-])OCC1C(C(C(C(O1)OP(=O)([O-])[O-])NC(=O)CC(CCCCCCCCCCC)O)OC(=O)CC(CCCCCCCCCCC)O)O)NC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC
Alpha-D-Galactose 1-phosphate	C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O
Beta D-Galactose	C(C1C(C(C(C(O1)O)O)O)O)O
D-Galactose	C(C1C(C(C(C(O1)O)O)O)O)O
D-Galactarate	C(C(C(C(=O)O)O)O)(C(C(=O)O)O)O
D-Galactonate	C(C(C(C(C(C(=O)[O-])O)O)O)O)O
L-Galactonate	C(C(C(C(C(C(=O)[O-])O)O)O)O)O
Galactitol 1-phosphate	C(C(C(C(C(COP(=O)(O)O)O)O)O)O)O
Galactitol	C(C(C(C(C(CO)O)O)O)O)O
D-Galacturonate	C1(C(C(OC(C1O)O)C(=O)O)O)O
D-Glucosamine 1-phosphate	C(C1C(C(C(C(O1)OP(=O)(O)O)N)O)O)O
D-Glucosamine 6-phosphate	C(C1C(C(C(C(O1)O)N)O)O)OP(=O)(O)O
D-Glucosamine	C(C1C(C(C(C(O1)O)N)O)O)O
N1-(5-Phospho-D-ribosyl)glycinamide	C(C1C(C(C(O1)NC(=O)CN)O)O)OP(=O)(O)O
Glucosyl-O-acetyl-rhamanosyl-N-acetylglucosamyl-undecaprenyl diphosphate	CC1C(C(C(C(O1)OC2C(C(OC(C2O)CO)OP(=O)([O-])OP(=O)([O-])OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)NC(=O)C)OC(=O)C)OC3C(C(C(C(O3)CO)O)O)O)O
Gamma-butyrobetaine	C[N+](C)(C)CCCC(=O)[O-]
Glycolaldehyde	C(C=O)O
GDP-4-dehydro-6-deoxy-D-mannose	CC1C(=O)C(C(C(O1)OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=NC4=C3N=C(NC4=O)N)O)O)O)O
GDP-L-fucose	CC1C(C(C(C(O1)OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=NC4=C3N=C(NC4=O)N)O)O)O)O)O
GDP-D-mannose	C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OC4C(C(C(C(O4)CO)O)O)O)O)O)N=C(NC2=O)N
GDP-4-oxo-L-fucose	CC1C(=O)C(C(C(O1)OP(=O)([O-])OP(=O)([O-])OCC2C(C(C(O2)N3C=NC4=C3N=C(NC4=O)N)O)O)O)O
Guanosine 3'-diphosphate 5'-triphosphate	C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)OP(=O)(O)OP(=O)(O)O)O)N=C(NC2=O)N
Galactofuranosyl-glucosyl-O-acetyl-rhamanosyl-N-acetylglucosamyl-undecaprenyl diphosphate	CC1C(C(C(C(O1)OC2C(C(OC(C2O)CO)OP(=O)([O-])OP(=O)([O-])OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)NC(=O)C)OC(=O)C)OC3C(C(C(C(O3)COC4C(C(C(O4)C(CO)O)O)O)O)O)O)O
Gamma-glutamyl-gamma aminobutyric acid	C(CC(=O)O)CNC(=O)CCC(C(=O)O)N
Glucosyl-galactosyl-glucosyl-inner core oligosaccharide lipid A	CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(C(OC(C1OP(=O)([O-])[O-])COC2(CC(C(C(O2)C(CO)O)OC3C(C(C(C(O3)C(CO)O)OP(=O)([O-])[O-])OC4C(C(C(C(O4)C(COC5C(C(C(C(O5)C(CO)O)O)O)O)O)OP(=O)([O-])[O-])OC6C(C(C(C(O6)COC7C(C(C(C(O7)CO)O)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)O)O)O)OC9(CC(C(C(O9)C(CO)O)O)OC1(CC(C(C(O1)C(CO)O)OC1C(C(C(C(O1)C)O)O)O)O)C(=O)[O-])C(=O)[O-])C(=O)[O-])OCC1C(C(C(C(O1)OP(=O)([O-])[O-])NC(=O)CC(CCCCCCCCCCC)O)OC(=O)CC(CCCCCCCCCCC)O)O)NC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC
Gamma-glutamyl-gamma-butyraldehyde	C(CC=O)CNC(=O)CCC(C(=O)O)N
Glucosyl-glucosyl-galactosyl-glucosyl-inner core oligosaccharide lipid A	CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(C(OC(C1OP(=O)([O-])[O-])COC2(CC(C(C(O2)C(CO)O)OC3C(C(C(C(O3)C(CO)O)OP(=O)([O-])[O-])OC4C(C(C(C(O4)C(COC5C(C(C(C(O5)C(CO)O)O)O)O)O)OP(=O)([O-])[O-])OC6C(C(C(C(O6)COC7C(C(C(C(O7)CO)O)O)O)O)OC8C(C(C(C(O8)CO)O)O)OC9C(C(C(C(O9)CO)O)O)O)O)O)O)OC1(CC(C(C(O1)C(CO)O)O)OC1(CC(C(C(O1)C(CO)O)OC1C(C(C(C(O1)C)O)O)O)O)C(=O)[O-])C(=O)[O-])C(=O)[O-])OCC1C(C(C(C(O1)OP(=O)([O-])[O-])NC(=O)CC(CCCCCCCCCCC)O)OC(=O)CC(CCCCCCCCCCC)O)O)NC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC
Gamma-glutamyl-putrescine	C(CCNC(=O)CCC(C(=O)O)N)CN
Gamma-hydroxybutyrate	C(CC(=O)O)CO
D-Glucose	C(C1C(C(C(C(O1)O)O)O)O)O
D-Gluconate	C(C(C(C(C(C(=O)[O-])O)O)O)O)O
D-Glucarate	C(C(C(C(=O)O)O)O)(C(C(=O)O)O)O
D-Glucuronate 1-phosphate	C1(C(C(OC(C1O)OP(=O)(O)O)C(=O)O)O)O
D-Glucuronate	C1(C(C(OC(C1O)O)C(=O)O)O)O
L-Glutamine	C(CC(=O)N)C(C(=O)O)N
L-Glutamate 1-semialdehyde	C(CC(=O)O)C(C=O)N
L-Glutamate 5-phosphate	C(CC(=O)OP(=O)(O)O)C(C(=O)O)N
L-Glutamate 5-semialdehyde	C(CC(C(=O)O)N)C=O
D-Glutamate	C(CC(=O)O)C(C(=O)O)N
L-Glutamate	C(CC(=O)O)C(C(=O)O)N
Gamma-L-Glutamyl-L-cysteine	C(CC(=O)NC(CS)C(=O)O)C(C(=O)O)N
Glyoxylate	C(=O)C(=O)O
Glycine	C(C(=O)O)N
D-Glyceraldehyde	C(C(C=O)O)O
Glycine betaine	C[N+](C)(C)CC(=O)[O-]
Glycerol 2-phosphate	C(C(CO)OP(=O)(O)O)O
Glycerol 3-phosphate	C(C(COP(=O)(O)O)O)O
(R)-Glycerate	C(C(C(=O)O)O)O
Glycerol	C(C(CO)O)O
D-Glycero-D-manno-heptose 1,7-bisphosphate	C(C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O)OP(=O)(O)O
D-Glycero-D-manno-heptose 1-phosphate	C(C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O)O
D-Glycero-D-manno-heptose 7-phosphate	C(C(C1C(C(C(C(O1)O)O)O)O)O)OP(=O)(O)O
P1,P4-Bis(5'-guanosyl) tetraphosphate	C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)N5C=NC6=C5N=C(NC6=O)N)O)O)O)O)N=C(NC2=O)N
Geranyl diphosphate	CC(=CCCC(=CCOP(=O)(O)OP(=O)(O)O)C)C
Guanosine	C1=NC2=C(N1C3C(C(C(O3)CO)O)O)N=C(NC2=O)N
Reduced glutathione	C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N
Glutathionylspermidine	C(CCNCCCNC(=O)CNC(=O)C(CS)NC(=O)CCC(C(=O)O)N)CN
Guanine	C1=NC2=C(N1)C(=O)NC(=N2)N
Hydrogen	[HH]
1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate	CC(=CCOP(=O)([O-])OP(=O)([O-])[O-])CO
Hydrogen peroxide	OO
Hydrogen sulfide	S
H+	[H+]
Bicarbonate	C(=O)(O)[O-]
L-Homocysteine	C(CS)C(C(=O)O)N
Hexadecanoate (n-C16:0)	CCCCCCCCCCCCCCCC(=O)O
Hexadecenoate (n-C16:1)	CCCCCCC=CCCCCCCCC(=O)O
Trans-Hexadec-2-enoyl-CoA	CCCCCCCCCCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
Heptosyl-heptosyl-kdo2-lipidA	CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(C(OC(C1OP(=O)([O-])[O-])COC2(CC(C(C(O2)C(CO)O)OC3C(C(C(C(O3)C(CO)O)O)OC4C(C(C(C(O4)C(CO)O)O)O)O)O)OC5(CC(C(C(O5)C(CO)O)O)O)C(=O)[O-])C(=O)[O-])OCC6C(C(C(C(O6)OP(=O)([O-])[O-])NC(=O)CC(CCCCCCCCCCC)O)OC(=O)CC(CCCCCCCCCCC)O)O)NC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC
L-Histidine	C1=C(NC=N1)CC(C(=O)O)N
L-Histidinol phosphate	C1=C(NC=N1)CC(COP(=O)(O)O)N
L-Histidinol	C1=C(NC=N1)CC(CO)N
2-Hydroxy-6-oxonona-2,4-diene-1,9-dioate	C(CC(=O)O)C(=O)C=CC=C(C(=O)O)O
2-hydroxy-6-ketononatrienedioate	C(=CC(=O)C=CC(=O)O)C=C(C(=O)O)O
Hydroxymethylbilane	C1=C(C(=C(N1)CC2=C(C(=C(N2)CC3=C(C(=C(N3)CC4=C(C(=C(N4)CO)CC(=O)O)CCC(=O)O)CC(=O)O)CCC(=O)O)CC(=O)O)CCC(=O)O)CC(=O)O)CCC(=O)O
Hydroxymethylglutathione	C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)NCO
L-Homoserine	C(CO)C(C(=O)O)N
Heptosyl-phospho-heptosyl-heptosyl-kdo2-lipidA	CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(C(OC(C1OP(=O)([O-])[O-])COC2(CC(C(C(O2)C(CO)O)OC3C(C(C(C(O3)C(CO)O)O)OC4C(C(C(C(O4)C(COC5C(C(C(C(O5)C(CO)O)O)O)O)O)OP(=O)([O-])[O-])O)O)O)OC6(CC(C(C(O6)C(CO)O)O)O)C(=O)[O-])C(=O)[O-])OCC7C(C(C(C(O7)OP(=O)([O-])[O-])NC(=O)CC(CCCCCCCCCCC)O)OC(=O)CC(CCCCCCCCCCC)O)O)NC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC
Hydroxypyruvate	C(C(=O)C(=O)O)O
Hydroquinone	C1=CC(=CC=C1O)O
Trans-Hex-2-enoyl-CoA	CCCC=CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
Hexanoate (n-C6:0)	CCCCCC(=O)[O-]
Hypoxanthine	C1=NC2=C(N1)C(=O)NC=N2
Iminoaspartate	C(C(=N)C(=O)O)C(=O)O
Isochorismate	C=C(C(=O)[O-])OC1C=CC=C(C1O)C(=O)[O-]
Isocitrate	C(C(C(C(=O)O)O)C(=O)O)C(=O)O
L-Idonate	C(C(C(C(C(C(=O)O)O)O)O)O)O
L-Isoleucine	CCC(C)C(C(=O)O)N
3-(Imidazol-4-yl)-2-oxopropyl phosphate	C1=C(NC=N1)CC(=O)COP(=O)(O)O
Indole	C1=CC=C2C(=C1)C=CN2
Myo-Inositol	C1(C(C(C(C(C1O)O)O)O)O)O
Inosine	C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)CO)O)O
Isopentenyl diphosphate	CC(=C)CCOP(=O)(O)OP(=O)(O)O
Isoprimeverose	C1C(C(C(C(O1)OCC(C(C(C(C=O)O)O)O)O)O)O)O
Isethionic acid	C(CS(=O)(=O)O)O
Potassium	[K]
KDO(2)-lipid IV(A)	CCCCCCCCCCCC(CC(=O)NC1C(C(C(OC1OP(=O)(O)O)COC2C(C(C(C(O2)COC3(CC(C(C(O3)C(CO)O)O)OC4(CC(C(C(O4)C(CO)O)O)O)C(=O)O)C(=O)O)OP(=O)(O)O)OC(=O)CC(CCCCCCCCCCC)O)NC(=O)CC(CCCCCCCCCCC)O)O)OC(=O)CC(CCCCCCCCCCC)O)O
3-Deoxy-D-manno-octulosonate 8-phosphate	C(C(C(C(C(COP(=O)(O)O)O)O)O)O)C(=O)C(=O)O
3-Deoxy-D-manno-2-octulosonate	C(C(C(C(C(CO)O)O)O)O)C(=O)C(=O)O
KDO-lipid IV(A)	CCCCCCCCCCCC(CC(=O)NC1C(C(C(OC1OP(=O)(O)O)COC2C(C(C(C(O2)COC3(CC(C(C(O3)C(CO)O)O)O)C(=O)O)OP(=O)(O)O)OC(=O)CC(CCCCCCCCCCC)O)NC(=O)CC(CCCCCCCCCCC)O)O)OC(=O)CC(CCCCCCCCCCC)O)O
Kdo-phospho-heptosyl-phospho-heptosyl-heptosyl-kdo2-lipidA	CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(C(OC(C1OP(=O)([O-])[O-])COC2(CC(C(C(O2)C(CO)O)OC3C(C(C(C(O3)C(CO)O)OP(=O)([O-])[O-])OC4C(C(C(C(O4)C(COC5C(C(C(C(O5)C(CO)O)O)O)O)O)OP(=O)([O-])[O-])O)O)O)OC6(CC(C(C(O6)C(CO)O)O)OC7(CC(C(C(O7)C(CO)O)O)O)C(=O)[O-])C(=O)[O-])C(=O)[O-])OCC8C(C(C(C(O8)OP(=O)([O-])[O-])NC(=O)CC(CCCCCCCCCCC)O)OC(=O)CC(CCCCCCCCCCC)O)O)NC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC
D-Lactate	CC(C(=O)O)O
L-Lactate	CC(C(=O)[O-])O
D-Lactaldehyde	CC(C=O)O
L-Lactaldehyde	CC(C=O)O
L-Leucine	CC(C)CC(C(=O)O)N
(R)-S-Lactoylglutathione	CC(C(=O)SCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N)O
Cold adapted KDO(2)-lipid (A)	CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(C(OC(C1OP(=O)([O-])[O-])COC2(CC(C(C(O2)C(CO)O)O)OC3(CC(C(C(O3)C(CO)O)O)O)C(=O)[O-])C(=O)[O-])OCC4C(C(C(C(O4)OP(=O)([O-])[O-])NC(=O)CC(CCCCCCCCCCC)O)OC(=O)CC(CCCCCCCCCCC)O)O)NC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCC
2,3,2'3'-Tetrakis(beta-hydroxymyristoyl)-D-glucosaminyl-1,6-beta-D-glucosamine 1,4'-bisphosphate	CCCCCCCCCCCC(CC(=O)NC1C(C(C(OC1OP(=O)(O)O)COC2C(C(C(C(O2)CO)OP(=O)(O)O)OC(=O)CC(CCCCCCCCCCC)O)NC(=O)CC(CCCCCCCCCCC)O)O)OC(=O)CC(CCCCCCCCCCC)O)O
Lipid A Disaccharide	CCCCCCCCCCCC(CC(=O)NC1C(C(C(OC1OCC2C(C(C(C(O2)OP(=O)(O)O)NC(=O)CC(CCCCCCCCCCC)O)OC(=O)CC(CCCCCCCCCCC)O)O)CO)O)OC(=O)CC(CCCCCCCCCCC)O)O
Lipoyl-AMP	C1CSSC1CCCCC(=O)OP(=O)(O)OCC2C(C(C(O2)N3C=NC4=C(N=CN=C43)N)O)O
Lipoate	C1CSSC1CCCCC(=O)[O-]
2-dehydro-3-deoxy-L-rhamnonate	CC(C(CC(=O)C(=O)[O-])O)O
L-Lysine	C(CCN)CC(C(=O)O)N
L-Lyxose	C(C(C(C(C=O)O)O)O)O
D-Malate	C(C(C(=O)O)O)C(=O)O
L-Malate	C(C(C(=O)[O-])O)C(=O)[O-]
Malonyl-CoA methyl ester	CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(=O)OC)O
Maltose 6'-phosphate	C(C1C(C(C(C(O1)O)O)O)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O)O
Maltoheptaose	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC(C(CO)O)C(C(C=O)O)O)CO)CO)CO)CO)CO)O)O)O)O
Maltohexaose	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC(C(CO)O)C(C(C=O)O)O)CO)CO)CO)CO)O)O)O)O
Maltopentaose	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC(C(CO)O)C(C(C=O)O)O)CO)CO)CO)O)O)O)O
Maltotetraose	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC(C(CO)O)C(C(C=O)O)O)CO)CO)O)O)O)O
D-Mannose 1-phosphate	C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O
D-Mannose 6-phosphate	C(C1C(C(C(C(O1)O)O)O)O)OP(=O)(O)O
2(alpha-D-Mannosyl-6-phosphate)-D-glycerate	C(C1C(C(C(C(O1)OC(CO)C(=O)[O-])O)O)O)OP(=O)([O-])[O-]
D-Mannose	C(C1C(C(C(C(O1)O)O)O)O)O
D-Mannonate	C(C(C(C(C(C(=O)[O-])O)O)O)O)O
2(alpha-D-Mannosyl)-D-glycerate	C(C1C(C(C(C(O1)OC(CO)C(=O)[O-])O)O)O)O
N-monoacetylchitobiose 6'-phosphate	CC(=O)NC1C(C(C(OC1OC2C(OC(C(C2O)[NH3+])O)CO)COP(=O)([O-])[O-])O)O
(2R,4S)-2-methyl-2,4-dihydroxydihydrofuran-3-one	CC1(C(=O)C(CO1)O)O
Methanol	CO
Methylphosphonic acid	CP(=O)(O)O
Mercaptoethanol	C(CS)O
Mercaptopyruvate	C(C(=O)C(=O)O)S
D-Methionine	CSCCC(C(=O)O)N
L-Methionine	CSCCC(C(=O)O)N
1-O-methyl-Beta-D-glucuronate	COC1C(C(C(C(O1)C(=O)[O-])O)O)O
5,10-Methenyltetrahydrofolate	C1C2CN(C=[N+]2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C(=O)NC(CCC(=O)O)C(=O)O
L-methionine-R-sulfoxide	CS(=O)CCC(C(=O)[O-])[NH3+]
L-Methionine Sulfoxide	CS(=O)CCC(C(=O)O)N
Magnesium	[Mg]
1D-myo-Inositol 1-phosphate	C1(C(C(C(C(C1O)O)OP(=O)(O)O)O)O)O
Methylisocitrate	CC(C(CC(=O)[O-])C(=O)[O-])(C(=O)[O-])O
Minocycline	CN(C)C1C2CC3CC4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)N(C)C
Myo-Inositol hexakisphosphate	C1(C(C(C(C(C1OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O
5,10-Methylenetetrahydrofolate	C1C2CN(CN2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C(=O)NC(CCC(=O)O)C(=O)O
(S)-Methylmalonyl-CoA	CC(C(=O)O)C(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
S-Methyl-L-methionine	C[S+](C)CCC(C(=O)O)N
Manganese	[Mn]
D-Mannitol 1-phosphate	C(C(C(C(C(COP(=O)(O)O)O)O)O)O)O
D-Mannitol	C(C(C(C(C(CO)O)O)O)O)O
Molybdate	[O-][Mo](=O)(=O)[O-]
Molybdenum cofactor	C(C1C(=C(C2C(O1)NC3=C(N2)C(=O)NC(=N3)N)[S-])[S-])OP(=O)(O)O.O=[Mo+2]=O
Molybdopterin cytosine dinucleotide	C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(=C(C4C(O3)NC5=C(N4)C(=O)NC(=N5)N)S)S)O)O
Molybdopterin guanine dinucleotide	C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OCC4C(=C(C5C(O4)NC6=C(N5)C(=O)NC(=N6)N)S)S)O)O)N=C(NC2=O)N
Molybdopterin	C(C1C(=C(C2C(O1)NC3=C(N2)C(=O)NC(=N3)N)S)S)OP(=O)(O)O
Menaquinol 8	CC1=C(C2=CC=CC=C2C(=C1CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)O)O
Menaquinone 8	CC1=C(C(=O)C2=CC=CC=C2C1=O)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C
Malonate semialdehyde	C(C=O)C(=O)[O-]
Methanesulfonate	CS(=O)(=O)[O-]
Methanetelluronate	C[Te](=O)(=O)[O-]
Methylglyoxal	CC(=O)C=O
(2R,4S)-2-methyl-2,3,3,4-tetrahydroxytetrahydrofuran	CC1(C(C(CO1)O)(O)O)O
Two disacharide linked murein units, tripeptide crosslinked tripeptide (A2pm->A2pm) (middle of chain)	CC1C(=O)NC(C(=O)NC(C(=O)NC(CCCC(NC(=O)C(NC(=O)C(NC(=O)C(OC2C(C(OC=C2NC(=O)C)CO)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)CO)OC5C(C(C(C(O5)CO)O)O)NC(=O)C)OC(C(=O)N1)C)NC(=O)C)O)NC(=O)C)C)C)CCC(=O)O)C(=O)O)C(=O)O)CCCC(C(=O)O)N)CCC(=O)O
Two disacharide linked murein units, tripeptide crosslinked tetrapeptide (A2pm->D-ala) (middle of chain)	CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CCCC(NC(=O)C(NC(=O)C(NC(=O)C(OC2C(C(OC=C2NC(=O)C)CO)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)CO)OC5C(C(C(C(O5)CO)O)O)NC(=O)C)OC(C(=O)N1)C)NC(=O)C)O)NC(=O)C)C)C)CCC(=O)[O-])C(=O)O)C(=O)[O-])C)CCCC(C(=O)[O-])N)CCC(=O)[O-]
Three disacharide linked murein units (tetrapeptide crosslinked tetrapeptide (A2pm->D-ala), one uncrosslinked tetrapaptide) (middle of chain)	CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CCCC(NC(=O)C(NC(=O)C(NC(=O)C(OC2C(C(OC=C2NC(=O)C)CO)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)CO)OC5C(C(C(C(O5)CO)OC6C(C(C(C(O6)CO)OC7C(C(C(C(O7)CO)O)O)NC(=O)C)OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)[O-])C(=O)NC(CCCC(C(=O)[O-])[NH3+])C(=O)NC(C)C(=O)[O-])NC(=O)C)O)NC(=O)C)OC(C(=O)N1)C)NC(=O)C)O)NC(=O)C)C)C)CCC(=O)[O-])C(=O)NC(C)C(=O)[O-])C(=O)[O-])C)CCCC(C(=O)[O-])[NH3+])CCC(=O)[O-]
Two disacharide linked murein units, pentapeptide crosslinked tetrapeptide (A2pm->D-ala) (middle of chain)	CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CCCC(NC(=O)C(NC(=O)C(NC(=O)C(OC2C(C(OC=C2NC(=O)C)CO)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)CO)OC5C(C(C(C(O5)CO)O)O)NC(=O)C)OC(C(=O)N1)C)NC(=O)C)O)NC(=O)C)C)C)CCC(=O)O)C(=O)NC(C)C(=O)NC(C)C(=O)O)C(=O)O)C)CCCC(C(=O)O)N)CCC(=O)O
Three disacharide linked murein units (pentapeptide crosslinked tetrapeptide (A2pm->D-ala) tetrapeptide corsslinked tetrapeptide (A2pm->D-ala)) (middle of chain)	CC1C(=O)NC(C(=O)NC2CCCC(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(OC3C(C(OC(C3OC4C(C(C(C(O4)CO)O)O)NC(=O)C)CO)OC5C(OC(C(C5O)NC(=O)C)OC6C(OC(C(C6OC(C(=O)N1)C)NC(=O)C)OC7C(OC(C(C7O)NC(=O)C)OC8C(OC=C(C8OC(C(=O)NC(C(=O)NC(C(=O)NC(CCCC(NC(=O)C(NC2=O)C)C(=O)O)C(=O)NC(C)C(=O)NC(C)C(=O)O)CCC(=O)O)C)C)NC(=O)C)CO)CO)CO)CO)NC(=O)C)C)C)CCC(=O)O)CCCC(C(=O)O)N)C)C(=O)O)CCC(=O)O
Nitrous oxide	[N-]=[N+]=O
N8-Acetylspermidine	CC(=O)NCCCCNCCCN
N-3-aminopropyl-1,5-diaminopentane	C(CCN)CCNCCCN
Sodium	[Na]
Nicotinate	C1=CC(=CN=C1)C(=O)[O-]
Nicotinamide adenine dinucleotide	C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N
(R)-NADHX	C1CC(=CN(C1O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N
Nicotinamide adenine dinucleotide phosphate	C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)([O-])OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O)C(=O)N
Nicotinamide adenine dinucleotide phosphate - reduced	C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O
(R)-NADPHX	C1CC(=CN(C1O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N
(S)-NADPHX	C1CC(=CN(C1O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N
Nicotinamide	C1=CC(=CN=C1)C(=O)N
